sample_id	gene_id	seq_loc	description
SAMPLE_001291	FRAG_001291	hg38:Y:6001030-6011411:+	10382
SAMPLE_001292	FRAG_001292	hg19:19:109752454-109828830:+	76377
SAMPLE_001293	FRAG_001293	hg38:2:70958660-71031457:-	72798
SAMPLE_001294	FRAG_001294	hg19:21:99198691-99218671:-	19981
SAMPLE_001295	FRAG_001295	hg38:8:197824076-197901855:-	77780
SAMPLE_001296	FRAG_001296	hg19:5:135519227-135580635:+	61409
SAMPLE_001297	FRAG_001297	hg38:13:135799501-135847692:+	48192
SAMPLE_001298	FRAG_001298	hg19:22:165829026-165860835:+	31810
SAMPLE_001299	FRAG_001299	hg38:17:120781389-120800286:+	18898
SAMPLE_001300	FRAG_001300	hg19:6:152884144-152958876:+	74733
SAMPLE_001301	FRAG_001301	hg38:Y:130789458-130885902:-	96445
SAMPLE_001302	FRAG_001302	hg19:2:131900442-131929622:+	29181
SAMPLE_001303	FRAG_001303	hg38:3:100169502-100204650:+	35149
SAMPLE_001304	FRAG_001304	hg19:2:56505493-56593624:-	88132
SAMPLE_001305	FRAG_001305	hg38:13:123042421-123104481:+	62061
SAMPLE_001306	FRAG_001306	hg19:2:87992177-88077679:+	85503
SAMPLE_001307	FRAG_001307	hg38:X:171071841-171140677:-	68837
SAMPLE_001308	FRAG_001308	hg19:Y:156325193-156360205:+	35013
SAMPLE_001309	FRAG_001309	hg38:13:102607791-102693968:-	86178
SAMPLE_001310	FRAG_001310	hg19:19:21894336-21980469:-	86134
SAMPLE_001311	FRAG_001311	hg38:13:139612495-139642209:-	29715
SAMPLE_001312	FRAG_001312	hg19:12:131690904-131736627:-	45724
SAMPLE_001313	FRAG_001313	hg38:20:135710838-135712201:+	1364
SAMPLE_001314	FRAG_001314	hg19:15:62737677-62759882:+	22206
SAMPLE_001315	FRAG_001315	hg38:17:76379228-76464068:+	84841
SAMPLE_001316	FRAG_001316	hg19:5:43240292-43265289:-	24998
SAMPLE_001317	FRAG_001317	hg38:20:32764026-32858543:+	94518
SAMPLE_001318	FRAG_001318	hg19:14:194342156-194385938:+	43783
SAMPLE_001319	FRAG_001319	hg38:16:129530827-129619829:-	89003
SAMPLE_001320	FRAG_001320	hg19:7:44284213-44362148:-	77936
SAMPLE_001321	FRAG_001321	hg38:1:12581469-12613906:+	32438
SAMPLE_001322	FRAG_001322	hg19:19:44252774-44330913:+	78140
SAMPLE_001323	FRAG_001323	hg38:21:11520216-11587908:+	67693
SAMPLE_001324	FRAG_001324	hg19:2:70326044-70348345:+	22302
SAMPLE_001325	FRAG_001325	hg38:17:161888808-161942450:+	53643
SAMPLE_001326	FRAG_001326	hg19:Y:178635836-178731752:-	95917
SAMPLE_001327	FRAG_001327	hg38:3:121582108-121610996:-	28889
SAMPLE_001328	FRAG_001328	hg19:16:59885024-59907879:-	22856
SAMPLE_001329	FRAG_001329	hg38:20:157402880-157422084:+	19205
SAMPLE_001330	FRAG_001330	hg19:20:138118149-138205109:-	86961
SAMPLE_001331	FRAG_001331	hg38:6:185036976-185132395:-	95420
SAMPLE_001332	FRAG_001332	hg19:15:159536905-159615592:+	78688
SAMPLE_001333	FRAG_001333	hg38:8:104471637-104521708:+	50072
SAMPLE_001334	FRAG_001334	hg19:4:55317525-55320194:-	2670
SAMPLE_001335	FRAG_001335	hg38:5:26849952-26929816:+	79865
SAMPLE_001336	FRAG_001336	hg19:16:162011291-162092366:+	81076
SAMPLE_001337	FRAG_001337	hg38:18:32545570-32612041:+	66472
SAMPLE_001338	FRAG_001338	hg19:16:35984881-36071807:+	86927
SAMPLE_001339	FRAG_001339	hg38:22:116829046-116914641:-	85596
SAMPLE_001340	FRAG_001340	hg19:12:188272065-188278257:-	6193
SAMPLE_001341	FRAG_001341	hg38:8:103337393-103401084:-	63692
SAMPLE_001342	FRAG_001342	hg19:19:188021022-188118696:+	97675
SAMPLE_001343	FRAG_001343	hg38:14:69321662-69339709:-	18048
SAMPLE_001344	FRAG_001344	hg19:8:77038817-77050302:-	11486
SAMPLE_001345	FRAG_001345	hg38:9:2468194-2493468:+	25275
SAMPLE_001346	FRAG_001346	hg19:19:32629375-32698364:+	68990
SAMPLE_001347	FRAG_001347	hg38:13:56141661-56227952:-	86292
SAMPLE_001348	FRAG_001348	hg19:14:29610715-29658697:+	47983
SAMPLE_001349	FRAG_001349	hg38:14:158134113-158220015:-	85903
SAMPLE_001350	FRAG_001350	hg19:9:114698937-114769704:-	70768
SAMPLE_001351	FRAG_001351	hg38:20:183698702-183735319:-	36618
SAMPLE_001352	FRAG_001352	hg19:7:149204543-149259204:-	54662
SAMPLE_001353	FRAG_001353	hg38:6:151080606-151129629:-	49024
SAMPLE_001354	FRAG_001354	hg19:9:156062051-156102743:-	40693
SAMPLE_001355	FRAG_001355	hg38:X:198510093-198562775:+	52683
SAMPLE_001356	FRAG_001356	hg19:22:62678764-62694871:-	16108
SAMPLE_001357	FRAG_001357	hg38:X:27918337-27940042:+	21706
SAMPLE_001358	FRAG_001358	hg19:17:91848716-91901717:+	53002
SAMPLE_001359	FRAG_001359	hg38:6:171691830-171743329:+	51500
SAMPLE_001360	FRAG_001360	hg19:3:127612591-127632138:-	19548
SAMPLE_001361	FRAG_001361	hg38:3:71623220-71632118:+	8899
SAMPLE_001362	FRAG_001362	hg19:12:164484940-164495929:+	10990
SAMPLE_001363	FRAG_001363	hg38:Y:108547285-108598158:-	50874
SAMPLE_001364	FRAG_001364	hg19:X:16425114-16503924:+	78811
SAMPLE_001365	FRAG_001365	hg38:21:118835662-118900958:+	65297
SAMPLE_001366	FRAG_001366	hg19:7:140090712-140177310:-	86599
SAMPLE_001367	FRAG_001367	hg38:7:161931058-161935962:+	4905
SAMPLE_001368	FRAG_001368	hg19:20:181932042-181954755:+	22714
SAMPLE_001369	FRAG_001369	hg38:12:176830356-176862214:+	31859
SAMPLE_001370	FRAG_001370	hg19:6:75071239-75083120:-	11882
SAMPLE_001371	FRAG_001371	hg38:12:107070423-107158695:-	88273
SAMPLE_001372	FRAG_001372	hg19:19:139980498-140007252:+	26755
SAMPLE_001373	FRAG_001373	hg38:Y:19419281-19512005:+	92725
SAMPLE_001374	FRAG_001374	hg19:18:195921374-195959162:-	37789
SAMPLE_001375	FRAG_001375	hg38:12:61745738-61782479:+	36742
SAMPLE_001376	FRAG_001376	hg19:15:155325348-155378794:+	53447
SAMPLE_001377	FRAG_001377	hg38:9:110289368-110312809:+	23442
SAMPLE_001378	FRAG_001378	hg19:18:136068445-136078431:-	9987
SAMPLE_001379	FRAG_001379	hg38:11:138784344-138800179:-	15836
SAMPLE_001380	FRAG_001380	hg19:18:68146844-68222695:-	75852
SAMPLE_001381	FRAG_001381	hg38:13:130823411-130897725:+	74315
SAMPLE_001382	FRAG_001382	hg19:11:183964177-184024818:-	60642
SAMPLE_001383	FRAG_001383	hg38:19:130377881-130381964:+	4084
SAMPLE_001384	FRAG_001384	hg19:9:103723067-103732420:+	9354
SAMPLE_001385	FRAG_001385	hg38:22:62721400-62813803:-	92404
SAMPLE_001386	FRAG_001386	hg19:14:139648045-139694825:+	46781
SAMPLE_001387	FRAG_001387	hg38:X:67641145-67676161:-	35017
SAMPLE_001388	FRAG_001388	hg19:3:181844406-181897193:-	52788
SAMPLE_001389	FRAG_001389	hg38:3:48911902-48985087:-	73186
SAMPLE_001390	FRAG_001390	hg19:11:59670898-59717735:-	46838
SAMPLE_001391	FRAG_001391	hg38:6:184370220-184468519:+	98300
SAMPLE_001392	FRAG_001392	hg19:16:54597579-54694692:+	97114
SAMPLE_001393	FRAG_001393	hg38:Y:72244213-72276438:+	32226
SAMPLE_001394	FRAG_001394	hg19:8:68027107-68054183:-	27077
SAMPLE_001395	FRAG_001395	hg38:5:33179636-33194118:+	14483
SAMPLE_001396	FRAG_001396	hg19:22:133248716-133336171:+	87456
SAMPLE_001397	FRAG_001397	hg38:18:130464295-130470333:-	6039
SAMPLE_001398	FRAG_001398	hg19:20:133161612-133203453:-	41842
SAMPLE_001399	FRAG_001399	hg38:16:138206391-138230859:-	24469
SAMPLE_001400	FRAG_001400	hg19:13:155797383-155826992:+	29610
SAMPLE_001401	FRAG_001401	hg38:2:114595407-114664815:-	69409
SAMPLE_001402	FRAG_001402	hg19:18:135882162-135886929:-	4768
SAMPLE_001403	FRAG_001403	hg38:13:47922614-48013072:-	90459
SAMPLE_001404	FRAG_001404	hg19:4:140104632-140196651:-	92020
SAMPLE_001405	FRAG_001405	hg38:11:3259853-3350688:+	90836
SAMPLE_001406	FRAG_001406	hg19:22:102851928-102880050:+	28123
SAMPLE_001407	FRAG_001407	hg38:11:165491366-165539260:-	47895
SAMPLE_001408	FRAG_001408	hg19:6:71558000-71630400:+	72401
SAMPLE_001409	FRAG_001409	hg38:9:165573495-165635774:-	62280
SAMPLE_001410	FRAG_001410	hg19:12:134887557-134912161:-	24605
SAMPLE_001411	FRAG_001411	hg38:7:189096112-189151542:-	55431
SAMPLE_001412	FRAG_001412	hg19:12:76062481-76115486:-	53006
SAMPLE_001413	FRAG_001413	hg38:6:36202401-36277795:+	75395
SAMPLE_001414	FRAG_001414	hg19:4:73463910-73558887:+	94978
SAMPLE_001415	FRAG_001415	hg38:18:103242605-103299755:+	57151
SAMPLE_001416	FRAG_001416	hg19:5:41144001-41241302:-	97302
SAMPLE_001417	FRAG_001417	hg38:1:114151093-114174740:-	23648
SAMPLE_001418	FRAG_001418	hg19:5:139783003-139866162:-	83160
SAMPLE_001419	FRAG_001419	hg38:16:68370328-68410153:+	39826
SAMPLE_001420	FRAG_001420	hg19:13:186366272-186379743:+	13472
SAMPLE_001421	FRAG_001421	hg38:2:69260367-69289107:-	28741
SAMPLE_001422	FRAG_001422	hg19:21:121756982-121770103:-	13122
SAMPLE_001423	FRAG_001423	hg38:9:97719061-97766872:-	47812
SAMPLE_001424	FRAG_001424	hg19:12:111531227-111534325:+	3099
SAMPLE_001425	FRAG_001425	hg38:12:163558078-163647651:+	89574
SAMPLE_001426	FRAG_001426	hg19:19:175446936-175522918:+	75983
SAMPLE_001427	FRAG_001427	hg38:10:88265759-88312802:-	47044
SAMPLE_001428	FRAG_001428	hg19:Y:22047359-22106438:-	59080
SAMPLE_001429	FRAG_001429	hg38:20:125487501-125525555:+	38055
SAMPLE_001430	FRAG_001430	hg19:6:91566985-91651446:-	84462
SAMPLE_001431	FRAG_001431	hg38:21:154447792-154528547:-	80756
SAMPLE_001432	FRAG_001432	hg19:3:44486407-44497275:-	10869
SAMPLE_001433	FRAG_001433	hg38:8:86061355-86102942:-	41588
SAMPLE_001434	FRAG_001434	hg19:X:163506790-163542347:-	35558
SAMPLE_001435	FRAG_001435	hg38:9:98486318-98545130:-	58813
SAMPLE_001436	FRAG_001436	hg19:14:50361574-50384003:+	22430
SAMPLE_001437	FRAG_001437	hg38:5:63982257-64078146:-	95890
SAMPLE_001438	FRAG_001438	hg19:Y:22492214-22584554:+	92341
SAMPLE_001439	FRAG_001439	hg38:6:28651353-28703893:+	52541
SAMPLE_001440	FRAG_001440	hg19:3:148219062-148281582:+	62521
SAMPLE_001441	FRAG_001441	hg38:1:141655559-141708095:+	52537
SAMPLE_001442	FRAG_001442	hg19:4:166920539-166955438:+	34900
SAMPLE_001443	FRAG_001443	hg38:3:105648544-105734873:-	86330
SAMPLE_001444	FRAG_001444	hg19:8:198996174-199029099:-	32926
SAMPLE_001445	FRAG_001445	hg38:15:34933385-35015998:+	82614
SAMPLE_001446	FRAG_001446	hg19:17:8669549-8692409:+	22861
SAMPLE_001447	FRAG_001447	hg38:22:88295563-88342833:-	47271
SAMPLE_001448	FRAG_001448	hg19:15:74125691-74197045:-	71355
SAMPLE_001449	FRAG_001449	hg38:5:145763905-145855842:+	91938
SAMPLE_001450	FRAG_001450	hg19:19:123552441-123631266:-	78826
SAMPLE_001451	FRAG_001451	hg38:17:172672057-172756414:-	84358
SAMPLE_001452	FRAG_001452	hg19:12:145866059-145929689:+	63631
SAMPLE_001453	FRAG_001453	hg38:3:83642736-83701150:-	58415
SAMPLE_001454	FRAG_001454	hg19:14:42800108-42834660:-	34553
SAMPLE_001455	FRAG_001455	hg38:1:141476633-141477144:+	512
SAMPLE_001456	FRAG_001456	hg19:12:126949366-126987451:+	38086
SAMPLE_001457	FRAG_001457	hg38:X:129061717-129126694:-	64978
SAMPLE_001458	FRAG_001458	hg19:1:79630814-79687731:+	56918
SAMPLE_001459	FRAG_001459	hg38:1:101299265-101371619:+	72355
SAMPLE_001460	FRAG_001460	hg19:14:118334847-118408818:-	73972
SAMPLE_001461	FRAG_001461	hg38:8:192914703-192936602:-	21900
SAMPLE_001462	FRAG_001462	hg19:13:71593230-71622642:+	29413
SAMPLE_001463	FRAG_001463	hg38:14:65306884-65389345:-	82462
SAMPLE_001464	FRAG_001464	hg19:10:143792700-143878193:-	85494
SAMPLE_001465	FRAG_001465	hg38:14:19378153-19403293:+	25141
SAMPLE_001466	FRAG_001466	hg19:5:30623556-30662012:-	38457
SAMPLE_001467	FRAG_001467	hg38:20:74050448-74110292:-	59845
SAMPLE_001468	FRAG_001468	hg19:7:6206412-6248938:+	42527
SAMPLE_001469	FRAG_001469	hg38:2:6940714-7011332:+	70619
SAMPLE_001470	FRAG_001470	hg19:4:73261519-73298995:+	37477
SAMPLE_001471	FRAG_001471	hg38:X:196181319-196239282:+	57964
SAMPLE_001472	FRAG_001472	hg19:8:41448846-41461167:+	12322
SAMPLE_001473	FRAG_001473	hg38:16:92781533-92810499:-	28967
SAMPLE_001474	FRAG_001474	hg19:10:100696144-100761968:-	65825
SAMPLE_001475	FRAG_001475	hg38:X:89650446-89655104:+	4659
SAMPLE_001476	FRAG_001476	hg19:5:72539008-72546852:-	7845
SAMPLE_001477	FRAG_001477	hg38:3:127204064-127275760:+	71697
SAMPLE_001478	FRAG_001478	hg19:7:103428904-103462181:+	33278
SAMPLE_001479	FRAG_001479	hg38:4:67830325-67924498:-	94174
SAMPLE_001480	FRAG_001480	hg19:15:199003095-199035990:+	32896
SAMPLE_001481	FRAG_001481	hg38:7:198386705-198447606:+	60902
SAMPLE_001482	FRAG_001482	hg19:17:56954601-57042394:-	87794
SAMPLE_001483	FRAG_001483	hg38:13:84781219-84871036:-	89818
SAMPLE_001484	FRAG_001484	hg19:6:196484653-196567617:+	82965
SAMPLE_001485	FRAG_001485	hg38:Y:140835077-140907610:+	72534
SAMPLE_001486	FRAG_001486	hg19:9:172401410-172464984:-	63575
SAMPLE_001487	FRAG_001487	hg38:7:14982134-15029874:+	47741
SAMPLE_001488	FRAG_001488	hg19:4:170895207-170926634:-	31428
SAMPLE_001489	FRAG_001489	hg38:11:45925452-45927925:-	2474
SAMPLE_001490	FRAG_001490	hg19:19:107248981-107265162:+	16182
SAMPLE_001491	FRAG_001491	hg38:1:156981675-156987678:-	6004
SAMPLE_001492	FRAG_001492	hg19:X:42605333-42683978:-	78646
SAMPLE_001493	FRAG_001493	hg38:3:43331856-43364955:-	33100
SAMPLE_001494	FRAG_001494	hg19:3:167066215-167156622:-	90408
SAMPLE_001495	FRAG_001495	hg38:21:17045764-17054134:-	8371
SAMPLE_001496	FRAG_001496	hg19:21:189261339-189282012:+	20674
SAMPLE_001497	FRAG_001497	hg38:5:63458120-63522561:-	64442
SAMPLE_001498	FRAG_001498	hg19:18:94232394-94317388:-	84995
SAMPLE_001499	FRAG_001499	hg38:Y:6731856-6757647:-	25792
SAMPLE_001500	FRAG_001500	hg19:12:37166892-37262339:-	95448
SAMPLE_001501	FRAG_001501	hg38:2:190683467-190747575:-	64109
SAMPLE_001502	FRAG_001502	hg19:18:146689068-146728195:-	39128
SAMPLE_001503	FRAG_001503	hg38:7:51097230-51172007:-	74778
SAMPLE_001504	FRAG_001504	hg19:11:126733750-126830246:-	96497
SAMPLE_001505	FRAG_001505	hg38:20:44041857-44115038:+	73182
SAMPLE_001506	FRAG_001506	hg19:17:121630653-121651471:-	20819
SAMPLE_001507	FRAG_001507	hg38:9:99546066-99617554:-	71489
SAMPLE_001508	FRAG_001508	hg19:1:136816994-136901120:-	84127
SAMPLE_001509	FRAG_001509	hg38:Y:6025072-6049889:-	24818
SAMPLE_001510	FRAG_001510	hg19:20:87085665-87117462:+	31798
SAMPLE_001511	FRAG_001511	hg38:22:105016281-105087422:+	71142
SAMPLE_001512	FRAG_001512	hg19:17:134559834-134649884:+	90051
SAMPLE_001513	FRAG_001513	hg38:20:87597289-87634898:-	37610
SAMPLE_001514	FRAG_001514	hg19:21:30652490-30695197:+	42708
SAMPLE_001515	FRAG_001515	hg38:17:18899234-18986095:+	86862
SAMPLE_001516	FRAG_001516	hg19:5:9394984-9418897:+	23914
SAMPLE_001517	FRAG_001517	hg38:4:52436701-52500818:+	64118
SAMPLE_001518	FRAG_001518	hg19:2:173268900-173344242:-	75343
SAMPLE_001519	FRAG_001519	hg38:22:142149096-142213808:-	64713
SAMPLE_001520	FRAG_001520	hg19:2:60249821-60298338:+	48518
SAMPLE_001521	FRAG_001521	hg38:1:177026379-177054237:-	27859
SAMPLE_001522	FRAG_001522	hg19:3:172507900-172569748:+	61849
SAMPLE_001523	FRAG_001523	hg38:12:112656587-112730226:-	73640
SAMPLE_001524	FRAG_001524	hg19:X:166606779-166614919:-	8141
SAMPLE_001525	FRAG_001525	hg38:17:198112247-198118074:+	5828
SAMPLE_001526	FRAG_001526	hg19:10:58955231-58965945:+	10715
SAMPLE_001527	FRAG_001527	hg38:4:63013422-63108970:-	95549
SAMPLE_001528	FRAG_001528	hg19:7:142248594-142274405:+	25812
SAMPLE_001529	FRAG_001529	hg38:19:49022537-49104998:-	82462
SAMPLE_001530	FRAG_001530	hg19:Y:172429404-172443732:-	14329
SAMPLE_001531	FRAG_001531	hg38:22:189589440-189650064:-	60625
SAMPLE_001532	FRAG_001532	hg19:4:49424826-49447189:-	22364
SAMPLE_001533	FRAG_001533	hg38:17:177504871-177549608:+	44738
SAMPLE_001534	FRAG_001534	hg19:18:119920173-119999304:-	79132
SAMPLE_001535	FRAG_001535	hg38:11:88148673-88221272:-	72600
SAMPLE_001536	FRAG_001536	hg19:14:116585104-116668603:-	83500
SAMPLE_001537	FRAG_001537	hg38:20:152168005-152200055:+	32051
SAMPLE_001538	FRAG_001538	hg19:13:69206530-69279149:-	72620
SAMPLE_001539	FRAG_001539	hg38:15:107593187-107652340:+	59154
SAMPLE_001540	FRAG_001540	hg19:Y:77365100-77370142:+	5043
SAMPLE_001541	FRAG_001541	hg38:17:82025002-82043206:+	18205
SAMPLE_001542	FRAG_001542	hg19:10:58666059-58695641:-	29583
SAMPLE_001543	FRAG_001543	hg38:1:75076678-75167579:+	90902
SAMPLE_001544	FRAG_001544	hg19:4:124579579-124585024:-	5446
SAMPLE_001545	FRAG_001545	hg38:5:72132222-72150862:-	18641
SAMPLE_001546	FRAG_001546	hg19:19:63543890-63577138:-	33249
SAMPLE_001547	FRAG_001547	hg38:10:154138981-154151526:-	12546
SAMPLE_001548	FRAG_001548	hg19:19:198103017-198132015:+	28999
SAMPLE_001549	FRAG_001549	hg38:Y:130529012-130572069:+	43058
SAMPLE_001550	FRAG_001550	hg19:16:189669294-189760179:+	90886
SAMPLE_001551	FRAG_001551	hg38:20:81636200-81720880:+	84681
SAMPLE_001552	FRAG_001552	hg19:Y:103420504-103496537:+	76034
SAMPLE_001553	FRAG_001553	hg38:2:94396802-94441130:-	44329
SAMPLE_001554	FRAG_001554	hg19:14:61859061-61875359:+	16299
SAMPLE_001555	FRAG_001555	hg38:21:103673062-103756423:+	83362
SAMPLE_001556	FRAG_001556	hg19:10:12054777-12124007:-	69231
SAMPLE_001557	FRAG_001557	hg38:18:41152580-41227123:-	74544
SAMPLE_001558	FRAG_001558	hg19:17:60269791-60361747:+	91957
SAMPLE_001559	FRAG_001559	hg38:2:197381627-197470420:-	88794
SAMPLE_001560	FRAG_001560	hg19:15:160754580-160853755:+	99176
SAMPLE_001561	FRAG_001561	hg38:8:78788039-78845152:-	57114
SAMPLE_001562	FRAG_001562	hg19:5:91239458-91257283:+	17826
SAMPLE_001563	FRAG_001563	hg38:16:14236846-14312244:-	75399
SAMPLE_001564	FRAG_001564	hg19:9:107978787-107990437:-	11651
SAMPLE_001565	FRAG_001565	hg38:X:37204095-37221682:-	17588
SAMPLE_001566	FRAG_001566	hg19:18:131959216-131985681:-	26466
SAMPLE_001567	FRAG_001567	hg38:21:53640005-53715389:+	75385
SAMPLE_001568	FRAG_001568	hg19:8:72472842-72482731:-	9890
SAMPLE_001569	FRAG_001569	hg38:11:155623718-155713966:+	90249
SAMPLE_001570	FRAG_001570	hg19:4:112020087-112108633:-	88547
SAMPLE_001571	FRAG_001571	hg38:12:52134200-52180352:-	46153
SAMPLE_001572	FRAG_001572	hg19:12:176935244-177013583:+	78340
SAMPLE_001573	FRAG_001573	hg38:10:94876280-94898963:-	22684
SAMPLE_001574	FRAG_001574	hg19:20:119236000-119255611:+	19612
SAMPLE_001575	FRAG_001575	hg38:8:184974716-185001388:-	26673
SAMPLE_001576	FRAG_001576	hg19:5:196551672-196651488:+	99817
SAMPLE_001577	FRAG_001577	hg38:4:15639937-15737374:+	97438
SAMPLE_001578	FRAG_001578	hg19:20:78224878-78244733:+	19856
SAMPLE_001579	FRAG_001579	hg38:11:30870958-30962394:-	91437
SAMPLE_001580	FRAG_001580	hg19:15:7106400-7168658:-	62259
SAMPLE_001581	FRAG_001581	hg38:7:145419740-145517233:+	97494
SAMPLE_001582	FRAG_001582	hg19:7:141463114-141535233:-	72120
SAMPLE_001583	FRAG_001583	hg38:18:168246560-168310370:+	63811
SAMPLE_001584	FRAG_001584	hg19:X:180384835-180476921:+	92087
SAMPLE_001585	FRAG_001585	hg38:13:179114533-179191447:+	76915
SAMPLE_001586	FRAG_001586	hg19:9:17135668-17158491:-	22824
SAMPLE_001587	FRAG_001587	hg38:7:166883656-166975450:-	91795
SAMPLE_001588	FRAG_001588	hg19:2:176760226-176821668:+	61443
SAMPLE_001589	FRAG_001589	hg38:3:178267481-178318920:-	51440
SAMPLE_001590	FRAG_001590	hg19:22:97695589-97782608:+	87020
SAMPLE_001591	FRAG_001591	hg38:1:175324977-175363813:-	38837
SAMPLE_001592	FRAG_001592	hg19:8:137510255-137560653:+	50399
SAMPLE_001593	FRAG_001593	hg38:11:161284531-161348555:+	64025
SAMPLE_001594	FRAG_001594	hg19:6:135392430-135418995:-	26566
SAMPLE_001595	FRAG_001595	hg38:18:6768265-6862148:+	93884
SAMPLE_001596	FRAG_001596	hg19:8:82853358-82923248:-	69891
SAMPLE_001597	FRAG_001597	hg38:16:43145776-43197838:+	52063
SAMPLE_001598	FRAG_001598	hg19:12:95465949-95556142:-	90194
SAMPLE_001599	FRAG_001599	hg38:21:64405732-64445857:-	40126
SAMPLE_001600	FRAG_001600	hg19:2:70170277-70252799:-	82523
SAMPLE_001601	FRAG_001601	hg38:1:76213962-76287198:+	73237
SAMPLE_001602	FRAG_001602	hg19:5:106453954-106499251:+	45298
SAMPLE_001603	FRAG_001603	hg38:3:103597942-103694109:+	96168
SAMPLE_001604	FRAG_001604	hg19:14:154786284-154818287:+	32004
SAMPLE_001605	FRAG_001605	hg38:14:163502473-163543916:-	41444
SAMPLE_001606	FRAG_001606	hg19:15:36372312-36443882:+	71571
SAMPLE_001607	FRAG_001607	hg38:21:156969241-156987903:+	18663
SAMPLE_001608	FRAG_001608	hg19:5:185826425-185867425:+	41001
SAMPLE_001609	FRAG_001609	hg38:14:177155868-177175392:+	19525
SAMPLE_001610	FRAG_001610	hg19:11:150609897-150619284:+	9388
SAMPLE_001611	FRAG_001611	hg38:6:40063487-40105614:+	42128
SAMPLE_001612	FRAG_001612	hg19:11:111394554-111449322:-	54769
SAMPLE_001613	FRAG_001613	hg38:15:171952420-172050647:-	98228
SAMPLE_001614	FRAG_001614	hg19:5:29661238-29686369:+	25132
SAMPLE_001615	FRAG_001615	hg38:6:165277559-165281491:-	3933
SAMPLE_001616	FRAG_001616	hg19:20:165379679-165454501:+	74823
SAMPLE_001617	FRAG_001617	hg38:20:62985068-63015999:+	30932
SAMPLE_001618	FRAG_001618	hg19:12:185721518-185732434:-	10917
SAMPLE_001619	FRAG_001619	hg38:5:163326076-163392415:-	66340
SAMPLE_001620	FRAG_001620	hg19:X:101383962-101469601:+	85640
SAMPLE_001621	FRAG_001621	hg38:13:128197315-128262228:+	64914
SAMPLE_001622	FRAG_001622	hg19:6:61739712-61765541:+	25830
SAMPLE_001623	FRAG_001623	hg38:14:73439643-73442109:-	2467
SAMPLE_001624	FRAG_001624	hg19:8:181211213-181309015:+	97803
SAMPLE_001625	FRAG_001625	hg38:7:48534066-48543233:-	9168
SAMPLE_001626	FRAG_001626	hg19:20:185646739-185711455:-	64717
SAMPLE_001627	FRAG_001627	hg38:15:115771104-115803949:-	32846
SAMPLE_001628	FRAG_001628	hg19:2:198389120-198469301:-	80182
SAMPLE_001629	FRAG_001629	hg38:Y:106804025-106845536:+	41512
SAMPLE_001630	FRAG_001630	hg19:17:122228026-122242853:-	14828
SAMPLE_001631	FRAG_001631	hg38:2:140238183-140270889:-	32707
SAMPLE_001632	FRAG_001632	hg19:Y:150706708-150712351:-	5644
SAMPLE_001633	FRAG_001633	hg38:17:14232646-14315805:+	83160
SAMPLE_001634	FRAG_001634	hg19:10:107848019-107906131:-	58113
SAMPLE_001635	FRAG_001635	hg38:10:45690906-45751874:-	60969
SAMPLE_001636	FRAG_001636	hg19:10:15642258-15723121:+	80864
SAMPLE_001637	FRAG_001637	hg38:15:122251783-122336967:+	85185
SAMPLE_001638	FRAG_001638	hg19:Y:31379267-31445388:+	66122
SAMPLE_001639	FRAG_001639	hg38:19:147675041-147766781:+	91741
SAMPLE_001640	FRAG_001640	hg19:13:87828382-87883087:-	54706
SAMPLE_001641	FRAG_001641	hg38:1:122783994-122807938:+	23945
SAMPLE_001642	FRAG_001642	hg19:15:68130955-68143274:-	12320
SAMPLE_001643	FRAG_001643	hg38:X:191983704-192069213:+	85510
SAMPLE_001644	FRAG_001644	hg19:X:34163648-34260257:+	96610
SAMPLE_001645	FRAG_001645	hg38:4:121634469-121727534:-	93066
SAMPLE_001646	FRAG_001646	hg19:3:190858793-190927949:-	69157
SAMPLE_001647	FRAG_001647	hg38:Y:165301968-165369532:+	67565
SAMPLE_001648	FRAG_001648	hg19:13:103168416-103241049:+	72634
SAMPLE_001649	FRAG_001649	hg38:6:152797988-152842421:+	44434
SAMPLE_001650	FRAG_001650	hg19:6:49014181-49033633:+	19453
SAMPLE_001651	FRAG_001651	hg38:14:84085687-84126564:-	40878
SAMPLE_001652	FRAG_001652	hg19:10:49505220-49587829:+	82610
SAMPLE_001653	FRAG_001653	hg38:5:1948354-1975441:-	27088
SAMPLE_001654	FRAG_001654	hg19:1:134580893-134641507:-	60615
SAMPLE_001655	FRAG_001655	hg38:18:164204442-164205694:-	1253
SAMPLE_001656	FRAG_001656	hg19:8:159071526-159100451:-	28926
SAMPLE_001657	FRAG_001657	hg38:15:119615014-119669272:+	54259
SAMPLE_001658	FRAG_001658	hg19:20:2764432-2843587:+	79156
